         t             x1             x2             v1             v2             p1             p2
  5.720000      -0.029372      -0.438303      -0.554359      -0.297384      -0.554359      -0.594768
  5.725000      -0.032141      -0.439784      -0.553314      -0.295049      -0.553314      -0.590098
  5.730000      -0.034905      -0.441253      -0.552244      -0.292708      -0.552244      -0.585416
  5.735000      -0.037663      -0.442711      -0.551149      -0.290362      -0.551149      -0.580723
  5.740000      -0.040416      -0.444157      -0.550028      -0.288009      -0.550028      -0.576019
  5.745000      -0.043164      -0.445591      -0.548883      -0.285652      -0.548883      -0.571303
  5.750000      -0.045905      -0.447013      -0.547712      -0.283288      -0.547712      -0.566577
  5.755000      -0.048641      -0.448424      -0.546517      -0.280919      -0.546517      -0.561839
  5.760000      -0.051370      -0.449823      -0.545297      -0.278545      -0.545297      -0.557090
  5.765000      -0.054094      -0.451209      -0.544052      -0.276166      -0.544052      -0.552331
  5.770000      -0.056811      -0.452584      -0.542783      -0.273781      -0.542783      -0.547561
  5.775000      -0.059522      -0.453947      -0.541490      -0.271390      -0.541490      -0.542781
  5.780000      -0.062226      -0.455298      -0.540172      -0.268995      -0.540172      -0.537990
  5.785000      -0.064923      -0.456637      -0.538830      -0.266594      -0.538830      -0.533189
  5.790000      -0.067614      -0.457964      -0.537463      -0.264189      -0.537463      -0.528378
  5.795000      -0.070298      -0.459279      -0.536073      -0.261778      -0.536073      -0.523556
  5.800000      -0.072975      -0.460582      -0.534659      -0.259362      -0.534659      -0.518725
  5.805000      -0.075644      -0.461873      -0.533222      -0.256942      -0.533222      -0.513883
  5.810000      -0.078307      -0.463151      -0.531760      -0.254516      -0.531760      -0.509032
  5.815000      -0.080962      -0.464418      -0.530275      -0.252086      -0.530275      -0.504172
  5.820000      -0.083610      -0.465672      -0.528767      -0.249651      -0.528767      -0.499301
  5.825000      -0.086250      -0.466914      -0.527236      -0.247211      -0.527236      -0.494421
  5.830000      -0.088882      -0.468144      -0.525681      -0.244766      -0.525681      -0.489532
  5.835000      -0.091506      -0.469362      -0.524103      -0.242317      -0.524103      -0.484634
  5.840000      -0.094123      -0.470567      -0.522503      -0.239863      -0.522503      -0.479727
  5.845000      -0.096731      -0.471760      -0.520880      -0.237405      -0.520880      -0.474810
  5.850000      -0.099332      -0.472941      -0.519233      -0.234943      -0.519233      -0.469885
  5.855000      -0.101924      -0.474110      -0.517565      -0.232476      -0.517565      -0.464951
  5.860000      -0.104507      -0.475266      -0.515874      -0.230004      -0.515874      -0.460008
  5.865000      -0.107082      -0.476410      -0.514161      -0.227529      -0.514161      -0.455057
  5.870000      -0.109649      -0.477541      -0.512425      -0.225049      -0.512425      -0.450097
  5.875000      -0.112207      -0.478660      -0.510667      -0.222565      -0.510667      -0.445129
  5.880000      -0.114755      -0.479767      -0.508888      -0.220076      -0.508888      -0.440153
  5.885000      -0.117295      -0.480861      -0.507087      -0.217584      -0.507087      -0.435169
  5.890000      -0.119826      -0.481943      -0.505264      -0.215088      -0.505264      -0.430176
  5.895000      -0.122348      -0.483012      -0.503419      -0.212588      -0.503419      -0.425176
  5.900000      -0.124860      -0.484069      -0.501553      -0.210084      -0.501553      -0.420168
  5.905000      -0.127363      -0.485113      -0.499666      -0.207576      -0.499666      -0.415152
  5.910000      -0.129857      -0.486144      -0.497757      -0.205064      -0.497757      -0.410129
  5.915000      -0.132341      -0.487164      -0.495827      -0.202549      -0.495827      -0.405098
  5.920000      -0.134815      -0.488170      -0.493877      -0.200030      -0.493877      -0.400060
  5.925000      -0.137280      -0.489164      -0.491906      -0.197507      -0.491906      -0.395015
  5.930000      -0.139734      -0.490145      -0.489914      -0.194981      -0.489914      -0.389962
  5.935000      -0.142179      -0.491114      -0.487901      -0.192451      -0.487901      -0.384903
  5.940000      -0.144613      -0.492070      -0.485868      -0.189918      -0.485868      -0.379836
  5.945000      -0.147037      -0.493013      -0.483815      -0.187382      -0.483815      -0.374763
  5.950000      -0.149451      -0.493943      -0.481741      -0.184842      -0.481741      -0.369683
  5.955000      -0.151855      -0.494861      -0.479648      -0.182299      -0.479648      -0.364597
  5.960000      -0.154248      -0.495766      -0.477534      -0.179752      -0.477534      -0.359504
  5.965000      -0.156630      -0.496659      -0.475401      -0.177203      -0.475401      -0.354405
  5.970000      -0.159002      -0.497538      -0.473248      -0.174650      -0.473248      -0.349300
  5.975000      -0.161363      -0.498405      -0.471076      -0.172094      -0.471076      -0.344188
  5.980000      -0.163713      -0.499259      -0.468884      -0.169535      -0.468884      -0.339071
  5.985000      -0.166051      -0.500101      -0.466673      -0.166974      -0.466673      -0.333947
  5.990000      -0.168379      -0.500929      -0.464443      -0.164409      -0.464443      -0.328818
  5.995000      -0.170696      -0.501745      -0.462194      -0.161842      -0.462194      -0.323683
  6.000000      -0.173001      -0.502547      -0.459926      -0.159271      -0.459926      -0.318543
  6.005000      -0.175295      -0.503337      -0.457640      -0.156698      -0.457640      -0.313397
  6.010000      -0.177578      -0.504114      -0.455335      -0.154123      -0.455335      -0.308246
  6.015000      -0.179848      -0.504879      -0.453011      -0.151545      -0.453011      -0.303089
  6.020000      -0.182108      -0.505630      -0.450669      -0.148964      -0.450669      -0.297928
  6.025000      -0.184355      -0.506368      -0.448309      -0.146381      -0.448309      -0.292761
  6.030000      -0.186591      -0.507094      -0.445931      -0.143795      -0.445931      -0.287590
  6.035000      -0.188814      -0.507806      -0.443535      -0.141207      -0.443535      -0.282414
  6.040000      -0.191026      -0.508506      -0.441121      -0.138616      -0.441121      -0.277233
  6.045000      -0.193225      -0.509192      -0.438689      -0.136024      -0.438689      -0.272047
  6.050000      -0.195413      -0.509866      -0.436240      -0.133429      -0.436240      -0.266857
  6.055000      -0.197588      -0.510527      -0.433774      -0.130832      -0.433774      -0.261663
  6.060000      -0.199751      -0.511174      -0.431290      -0.128232      -0.431290      -0.256465
  6.065000      -0.201901      -0.511809      -0.428790      -0.125631      -0.428790      -0.251262
  6.070000      -0.204038      -0.512431      -0.426272      -0.123028      -0.426272      -0.246055
  6.075000      -0.206163      -0.513039      -0.423737      -0.120423      -0.423737      -0.240845
  6.080000      -0.208276      -0.513635      -0.421186      -0.117815      -0.421186      -0.235631
  6.085000      -0.210375      -0.514217      -0.418619      -0.115206      -0.418619      -0.230413
  6.090000      -0.212462      -0.514787      -0.416035      -0.112596      -0.416035      -0.225191
  6.095000      -0.214536      -0.515343      -0.413434      -0.109983      -0.413434      -0.219967
  6.100000      -0.216596      -0.515887      -0.410818      -0.107369      -0.410818      -0.214738
  6.105000      -0.218644      -0.516417      -0.408185      -0.104753      -0.408185      -0.209507
  6.110000      -0.220678      -0.516934      -0.405537      -0.102136      -0.405537      -0.204272
  6.115000      -0.222699      -0.517438      -0.402873      -0.099517      -0.402873      -0.199035
  6.120000      -0.224707      -0.517929      -0.400193      -0.096897      -0.400193      -0.193794
  6.125000      -0.226701      -0.518407      -0.397498      -0.094276      -0.397498      -0.188551
  6.130000      -0.228682      -0.518872      -0.394788      -0.091653      -0.394788      -0.183305
  6.135000      -0.230649      -0.519324      -0.392062      -0.089028      -0.392062      -0.178057
  6.140000      -0.232602      -0.519762      -0.389321      -0.086403      -0.389321      -0.172806
  6.145000      -0.234542      -0.520188      -0.386566      -0.083776      -0.386566      -0.167553
  6.150000      -0.236468      -0.520600      -0.383796      -0.081149      -0.383796      -0.162298
  6.155000      -0.238380      -0.520999      -0.381011      -0.078520      -0.381011      -0.157040
  6.160000      -0.240278      -0.521385      -0.378212      -0.075890      -0.378212      -0.151781
  6.165000      -0.242162      -0.521758      -0.375398      -0.073260      -0.375398      -0.146519
  6.170000      -0.244032      -0.522118      -0.372570      -0.070628      -0.372570      -0.141256
  6.175000      -0.245888      -0.522465      -0.369729      -0.067996      -0.369729      -0.135991
  6.180000      -0.247729      -0.522798      -0.366873      -0.065363      -0.366873      -0.130725
  6.185000      -0.249556      -0.523118      -0.364003      -0.062729      -0.364003      -0.125457
  6.190000      -0.251369      -0.523425      -0.361120      -0.060094      -0.361120      -0.120188
  6.195000      -0.253168      -0.523719      -0.358224      -0.057459      -0.358224      -0.114918
  6.200000      -0.254951      -0.524000      -0.355314      -0.054823      -0.355314      -0.109646
