         t             x1             x2             v1             v2             p1             p2
  1.785000       0.809970      -0.107458      -0.639011       0.178787      -0.639011       0.357574
  1.790000       0.806666      -0.106517      -0.682721       0.197555      -0.682721       0.395110
  1.795000       0.803143      -0.105483      -0.726111       0.216220      -0.726111       0.432439
  1.800000       0.799405      -0.104355      -0.769160       0.234774      -0.769160       0.469548
  1.805000       0.795452      -0.103135      -0.811850       0.253211      -0.811850       0.506422
  1.810000       0.791287      -0.101823      -0.854161       0.271524      -0.854161       0.543048
  1.815000       0.786911      -0.100420      -0.896075       0.289705      -0.896075       0.579410
  1.820000       0.782327      -0.098927      -0.937575       0.307748      -0.937575       0.615497
  1.825000       0.777536      -0.097343      -0.978641       0.325646      -0.978641       0.651293
  1.830000       0.772541      -0.095670      -1.019258       0.343393      -1.019258       0.686785
  1.835000       0.767345      -0.093909      -1.059408       0.360981      -1.059408       0.721962
  1.840000       0.761948      -0.092061      -1.099073       0.378404      -1.099073       0.756808
  1.845000       0.756355      -0.090126      -1.138239       0.395656      -1.138239       0.791311
  1.850000       0.750567      -0.088105      -1.176889       0.412730      -1.176889       0.825459
  1.855000       0.744587      -0.085999      -1.215007       0.429620      -1.215007       0.859239
  1.860000       0.738417      -0.083809      -1.252578       0.446319      -1.252578       0.892639
  1.865000       0.732062      -0.081536      -1.289589       0.462823      -1.289589       0.925645
  1.870000       0.725522      -0.079181      -1.326024       0.479124      -1.326024       0.958248
  1.875000       0.718803      -0.076745      -1.361870       0.495217      -1.361870       0.990434
  1.880000       0.711905      -0.074229      -1.397114       0.511096      -1.397114       1.022192
  1.885000       0.704832      -0.071634      -1.431742       0.526755      -1.431742       1.053510
  1.890000       0.697588      -0.068962      -1.465742       0.542189      -1.465742       1.084379
  1.895000       0.690176      -0.066213      -1.499103       0.557393      -1.499103       1.114786
  1.900000       0.682598      -0.063388      -1.531812       0.572361      -1.531812       1.144721
  1.905000       0.674859      -0.060489      -1.563859       0.587087      -1.563859       1.174174
  1.910000       0.666961      -0.057518      -1.595233       0.601567      -1.595233       1.203134
  1.915000       0.658908      -0.054474      -1.625924       0.615796      -1.625924       1.231592
  1.920000       0.650703      -0.051360      -1.655922       0.629769      -1.655922       1.259538
  1.925000       0.642350      -0.048177      -1.685218       0.643481      -1.685218       1.286962
  1.930000       0.633852      -0.044926      -1.713803       0.656927      -1.713803       1.313855
  1.935000       0.625213      -0.041608      -1.741669       0.670104      -1.741669       1.340208
  1.940000       0.616436      -0.038225      -1.768808       0.683006      -1.768808       1.366013
  1.945000       0.607526      -0.034779      -1.795213       0.695630      -1.795213       1.391260
  1.950000       0.598486      -0.031269      -1.820877       0.707971      -1.820877       1.415942
  1.955000       0.589319      -0.027699      -1.845794       0.720026      -1.845794       1.440052
  1.960000       0.580029      -0.024070      -1.869957       0.731790      -1.869957       1.463580
  1.965000       0.570620      -0.020382      -1.893360       0.743260      -1.893360       1.486520
  1.970000       0.561097      -0.016638      -1.916000       0.754432      -1.916000       1.508865
  1.975000       0.551462      -0.012838      -1.937870       0.765304      -1.937870       1.530607
  1.980000       0.541719      -0.008985      -1.958968       0.775871      -1.958968       1.551741
  1.985000       0.531873      -0.005080      -1.979288       0.786130      -1.979288       1.572260
  1.990000       0.521928      -0.001124      -1.998828       0.796078      -1.998828       1.592157
  1.995000       0.511886       0.002880      -2.017585       0.805714      -2.017585       1.611427
  2.000000       0.501753       0.006932      -2.035556       0.815032      -2.035556       1.630065
  2.005000       0.491532       0.011030      -2.052739       0.824032      -2.052739       1.648064
  2.010000       0.481227       0.015172      -2.069133       0.832711      -2.069133       1.665421
  2.015000       0.470842       0.019357      -2.084735       0.841065      -2.084735       1.682131
  2.020000       0.460381       0.023582      -2.099545       0.849094      -2.099545       1.698189
  2.025000       0.449848       0.027847      -2.113562       0.856795      -2.113562       1.713590
  2.030000       0.439247       0.032150      -2.126787       0.864166      -2.126787       1.728331
  2.035000       0.428581       0.036488      -2.139219       0.871204      -2.139219       1.742409
  2.040000       0.417856       0.040861      -2.150858       0.877910      -2.150858       1.755820
  2.045000       0.407074       0.045267      -2.161706       0.884280      -2.161706       1.768560
  2.050000       0.396240       0.049703      -2.171764       0.890314      -2.171764       1.780628
  2.055000       0.385358       0.054169      -2.181033       0.896010      -2.181033       1.792020
  2.060000       0.374431       0.058663      -2.189515       0.901367      -2.189515       1.802734
  2.065000       0.363464       0.063182      -2.197212       0.906384      -2.197212       1.812769
  2.070000       0.352460       0.067726      -2.204127       0.911061      -2.204127       1.822122
  2.075000       0.341424       0.072292      -2.210263       0.915396      -2.210263       1.830791
  2.080000       0.330359       0.076880      -2.215621       0.919388      -2.215621       1.838777
  2.085000       0.319269       0.081486      -2.220207       0.923038      -2.220207       1.846077
  2.090000       0.308158       0.086109      -2.224022       0.926345      -2.224022       1.852690
  2.095000       0.297030       0.090749      -2.227072       0.929309      -2.227072       1.858618
  2.100000       0.285889       0.095402      -2.229360       0.931929      -2.229360       1.863858
  2.105000       0.274738       0.100067      -2.230891       0.934206      -2.230891       1.868411
  2.110000       0.263581       0.104743      -2.231669       0.936139      -2.231669       1.872278
  2.115000       0.252422       0.109428      -2.231699       0.937729      -2.231699       1.875458
  2.120000       0.241265       0.114120      -2.230985       0.938977      -2.230985       1.877953
  2.125000       0.230114       0.118817      -2.229534       0.939882      -2.229534       1.879764
  2.130000       0.218971       0.123518      -2.227351       0.940445      -2.227351       1.880891
  2.135000       0.207841       0.128221      -2.224441       0.940668      -2.224441       1.881336
  2.140000       0.196728       0.132924      -2.220811       0.940551      -2.220811       1.881102
  2.145000       0.185634       0.137626      -2.216465       0.940094      -2.216465       1.880188
  2.150000       0.174564       0.142325      -2.211412       0.939299      -2.211412       1.878599
  2.155000       0.163521       0.147019      -2.205656       0.938168      -2.205656       1.876336
  2.160000       0.152509       0.151706      -2.199204       0.936701      -2.199204       1.873401
  2.165000       0.141531       0.156385      -2.192064       0.934899      -2.192064       1.869798
  2.170000       0.130589       0.161054      -2.184241       0.932765      -2.184241       1.865529
  2.175000       0.119689       0.165712      -2.175743       0.930299      -2.175743       1.860598
  2.180000       0.108833       0.170357      -2.166578       0.927504      -2.166578       1.855007
  2.185000       0.098025       0.174987      -2.156752       0.924381      -2.156752       1.848762
  2.190000       0.087267       0.179600      -2.146273       0.920932      -2.146273       1.841864
  2.195000       0.076563       0.184195      -2.135147       0.917160      -2.135147       1.834319
  2.200000       0.065916       0.188771      -2.123384       0.913065      -2.123384       1.826130
  2.205000       0.055330       0.193326      -2.110990       0.908651      -2.110990       1.817303
  2.210000       0.044807       0.197857      -2.097974       0.903920      -2.097974       1.807840
  2.215000       0.034351       0.202364      -2.084343       0.898874      -2.084343       1.797748
  2.220000       0.023965       0.206845      -2.070105       0.893515      -2.070105       1.787031
